"DOY","ppfd_in_avg","ppfd_in_sd","ppfd_in_f_avg","ppfd_in_f_sd","gpp_avg","gpp_sd","reco_avg","reco_sd","date","vpd_avg","vpd_sd","Tair_avg","Tair_sd","nee_avg","nee_sd","swc_2.5_10_avg","swc_2.5_10_sd","swc_5_10_avg","swc_5_10_sd","swc_15_20_avg","swc_15_20_sd","swc_25_30_avg","swc_25_30_sd","swc_45_50_avg","swc_45_50_sd","swc_60_70_avg","swc_60_70_sd","swc_90_100_avg","swc_90_100_sd","swc_130_avg","swc_130_sd","Tsoi_2.5_10_avg","Tsoi_2.5_10_sd","precip","ef_avg","ef_sd","swc_all_sd","swc_all_avg","swc_shallow_sd","swc_shallow_avg","swc_deep_sd","swc_deep_avg"
1,320.262610120709,466.161523413325,320.262610120709,466.161523413325,0.759041232522708,0.867006203887254,1.01730170712083,0.456142542974967,2016-01-01,0.812642881960083,0.536125827634398,10.0138333333333,6.53273829827576,0.258260474666667,0.651211908547092,7.47597077210417,0.0581207015139924,7.71896008885417,0.0564882092152715,10.5121814441667,0.0396939016816816,11.4201448191667,0.00716206037774093,11.143850219375,0.00636953219015018,7.13953942075,0.00408401330432621,6.69658966195833,0.00647095182016307,5.77403276858333,0.00857639982972676,8.70589270833333,2.87475563844017,0,0.15336868692933,0.64378026325375,0.0172947830654272,8.48515864936979,0.0351085059040106,9.28181428107292,0.00297320070476419,7.68850301766667
2,322.609307831099,468.240119952149,322.609307831099,468.240119952149,0.650014189120792,0.891188363290135,1.28995197895833,0.253292612003534,2016-01-02,0.894579517363311,0.39786233724123,12.6913333333333,3.80605497625422,0.639937789853333,0.793870644129134,7.3465492620625,0.0711562853052129,7.58854072422917,0.0619925347169113,10.4143908479167,0.0392509444992862,11.38818664625,0.00756992522253471,11.1253204235417,0.00504196282175251,7.16387478929167,0.0106078188942225,6.69690146085417,0.0059589519622286,5.77443544220833,0.00880390172464697,10.565534375,2.55349871817865,0,0.00164247240224373,0.315731370191238,0.0202157499952231,8.43727494954427,0.0402024591544553,9.18441687011458,0.00271518185626163,7.69013302897396
3,324.815304118716,471.149355909108,324.815304118716,471.149355909108,0.917735981964167,0.93649941836167,1.284816870425,0.335119179773901,2016-01-03,0.979761335297091,0.446780810712944,13.9966666666667,3.8136676563261,0.367080888507083,0.832384779848111,7.21370547504167,0.0786006766842119,7.448065644125,0.0618629182220699,10.3109837922917,0.0357537980343299,11.3556163483333,0.0109120865143518,11.1104754510417,0.00762662145887741,7.19484848825,0.0106114419897748,6.69190618497917,0.00583124047545308,5.76500325991667,0.00559877229964843,11.7508666666667,2.52694190179265,0,-0.160059997930074,0.902067937390443,0.0199995172388533,8.3863255804974,0.0406831270748857,9.08209281494792,0.00289949524568383,7.69055834604687
4,100.364854123977,205.598877146767,100.364854123977,205.598877146767,0.22728867895875,0.397299583343422,1.0611298145625,0.443884445131529,2016-01-04,0.433213213030512,0.348868158990556,9.69289583333333,2.5766776748329,0.833841135556458,0.586277661024197,8.9792202939375,2.21631939360706,9.37231166827083,2.42564834770716,12.1789639160417,2.62848310152715,11.6842805110417,0.780933353264799,11.1683085745833,0.22492204383081,7.22942344189583,0.0103283955351059,6.68969835872917,0.00259552618677996,5.764818610375,0.00138549955865926,10.8460989583333,0.886923262919291,27.94,-0.0833055198407361,0.59746276744352,0.976835591501722,9.13337817185938,1.92257103219358,10.5536940973229,0.0570725800252485,7.71306224639583
5,235.359455750986,398.253868052332,235.359455750986,398.253868052332,0.405094693098125,0.402491540414067,0.97414824731875,0.309849261759314,2016-01-05,0.393938056267026,0.219581527624316,10.1892291666667,2.798971150183,0.569053554188958,0.512392539713694,10.45180807375,0.302745264900948,11.4950569829167,0.320783360014266,14.6244208666667,0.445970671706949,15.1413899239583,0.266734590524709,13.2306182241667,0.258020207187733,7.6063964729375,0.300235364146124,6.69315392864583,0.00764361483939977,5.75933654329167,0.00149694557261801,10.5161135416667,2.03883364847221,0.254,0.0828958926810215,1.18143586846214,0.0919913079633064,10.6252726270417,0.255489332300382,12.9281689618229,0.106487656555456,8.32237629226042
6,223.155353929564,381.575671034483,223.155353929564,381.575671034483,0.333466524745456,0.525246816088448,1.01218168949375,0.889641712462503,2016-01-06,0.475712504169484,0.233574720506444,9.35485416666667,2.18885208416769,0.678715164742708,1.07328850406174,10.5468370116667,0.459870153929073,11.5768486533333,0.503676152441344,14.2971613677083,0.450861374238767,14.8249033383333,0.0765503363747246,13.00077377875,0.0661791302438705,9.41474119645833,0.728465114759665,6.69449439145833,0.00384573618312268,5.747694876,0.0102506092234033,10.3812916666667,1.44195159597743,5.334,-0.387355442295062,4.39992478670174,0.22951865336807,10.7629318267135,0.323205752200375,12.8114375927604,0.166628883787555,8.71442606066667
7,203.75820363212,352.175080878234,203.75820363212,352.175080878234,0.281213959941042,0.413999424037022,0.637762152491667,0.189993639120058,2016-01-07,0.313939961340007,0.215080414442922,6.78633333333333,2.96982904682675,0.356548192566271,0.358064940631458,10.8761050014583,0.765775709966829,11.889854731875,0.719891671712325,14.658120358125,0.81151178535861,14.9481785685417,0.149502023398877,13.0512552779167,0.06658304314354,10.4228662375,0.0990970492764737,6.69517429214583,0.00195598097191801,5.73728515008333,0.000330133552928872,8.99922395833333,1.41520548083224,11.684,0.31258092089051,1.54478314049694,0.29972392664692,11.0348549522057,0.582062025841994,13.093064665,0.0282935032777577,8.97664523941146
8,179.449949984981,304.720287911581,179.449949984981,304.720287911581,0.214764134861458,0.312890246937323,0.543917219879167,0.141303146183344,2016-01-08,0.26643799071734,0.145404542448236,5.2120625,1.80995602869182,0.329153085012708,0.329692500601857,10.871669620625,0.352946327190919,11.905738414375,0.370203861922363,15.034650835625,0.483867420495334,15.6807910377083,0.204752949097825,13.58038689,0.149513275104359,11.0375411508333,0.240384082262903,6.7169600746875,0.0380045500193594,5.73958764397917,0.00163911164777827,8.15001770833333,1.36093415725054,0.254,-0.291604853252038,3.96548707134601,0.159291543707823,11.3209157084792,0.344053944902736,13.3732124770833,0.0528656135625857,9.268618939875
9,336.671245007977,489.411562382715,336.671245007977,489.411562382715,0.29782265134375,0.374873380546799,0.463532218970833,0.186208729583898,2016-01-09,0.308557370391891,0.25439823649059,4.36120833333333,3.97333838391856,0.165709567642021,0.317166008500854,10.2718812839583,0.171830242710227,11.2222781602083,0.184170090688332,14.0204606833333,0.191894284584676,14.9924063966667,0.163609981426421,13.0812040297917,0.121828711515058,11.0226195035417,0.0683188825865693,7.7232558835625,0.507821955990387,5.74506852547917,0.00639514246914978,7.68319791666667,2.45971915913803,0,0.198567246860235,0.607387946420584,0.0474834973302697,11.0098968083177,0.17370929362841,12.6267566310417,0.0796261040067502,9.39303698559375
10,216.728889840699,314.79463305685,216.728889840699,314.79463305685,0.24901857652125,0.288107199038813,0.425386196539583,0.131996700555044,2016-01-10,0.360843014743484,0.213850239974565,5.09672916666667,3.42516571886448,0.176367620003104,0.273252027811209,9.98672822333333,0.104369605729902,10.8907819885417,0.119903573687685,13.5280707002083,0.108381832203547,14.53531045625,0.103922743418493,12.7664498614583,0.0671786633344022,10.8184656979167,0.0510109776176972,9.06405132035417,0.288749455235236,5.73685830435417,0.00255927274048759,7.44966666666667,2.14268428913543,0,-0.0211491606711561,1.15488917116994,0.0339140768326213,10.9158395690521,0.106082353412423,12.2352228420833,0.0439753119860364,9.59645629602083
