"DOY","ppfd_in_avg","ppfd_in_sd","ppfd_in_f_avg","ppfd_in_f_sd","gpp_avg","gpp_sd","reco_avg","reco_sd","date","vpd_avg","vpd_sd","Tair_avg","Tair_sd","nee_avg","nee_sd","swc_2.5_10_avg","swc_2.5_10_sd","swc_5_10_avg","swc_5_10_sd","swc_15_20_avg","swc_15_20_sd","swc_25_30_avg","swc_25_30_sd","swc_45_50_avg","swc_45_50_sd","swc_60_70_avg","swc_60_70_sd","swc_90_100_avg","swc_90_100_sd","swc_130_avg","swc_130_sd","Tsoi_2.5_10_avg","Tsoi_2.5_10_sd","precip","ef_avg","ef_sd","swc_all_sd","swc_all_avg","swc_shallow_sd","swc_shallow_avg","swc_deep_sd","swc_deep_avg"
1,294.4452,448.207118109291,294.4452,448.207118109291,0.33862399245125,0.612702208273807,0.803436281529167,0.456443973763566,2008-01-01,1.15151329711875,0.459336289414395,11.5072916666667,4.75055703769987,0.464812289077083,0.862573364826888,6.36744946420833,0.116129436829838,6.23259421016667,0.0824025254000025,9.6147662843125,0.0360590300293713,11.3430884295833,0.0213454432123068,11.0314186875,0.0143527398924191,6.6772155703125,0.0122470978148142,5.504785490375,0.000613122642471919,5.08688505520833,0.00789321247131598,9.71133854166667,3.37169961562477,0,0.231444095241152,0.90405503335325,0.0276281499800794,7.73227539895833,0.0537853227501693,8.38947459706771,0.00345798859617501,7.07507620084896
2,215.55496,329.07084145651,215.55496,329.07084145651,0.178785878673604,0.334352402608526,0.903191246175,0.476808508945007,2008-01-02,1.16258156423262,0.212661827513208,11.9477083333333,2.16585321950489,0.724405367520833,0.656378015728788,6.17353696208333,0.079822335024777,6.05744186722917,0.0680056732659106,9.49146624647917,0.0370192210159642,11.2627569227083,0.0228907639871656,10.97766928625,0.0166266697138124,6.70190438845833,0.0075439747852535,5.5063167375,0.00296963208124263,5.07624903725,0.000849224780141488,10.983640625,1.69275318112165,0,0.421713705482048,1.74227569736361,0.0246687425307178,7.65591768099479,0.047449919337519,8.246300499625,0.00282758522860215,7.06553486236458
3,275.76974,423.16757842163,275.76974,423.16757842163,0.534549430202083,0.436968432319935,0.645558465135417,0.253978846911568,2008-01-03,1.36130277764258,0.477941129105503,14.5520833333333,4.2566233537731,0.11100903494275,0.437304571840509,5.99998394375,0.135556230528214,5.8988790721875,0.103642553172702,9.376720662625,0.0394491028545293,11.1877246735417,0.0171366222812101,10.9288858233333,0.0128949150160136,6.7283798405,0.0100082031315462,5.50778284922917,0.00689927749242027,5.07625365204167,0.00286039832377494,12.537134375,3.4758672546017,0,0.593769870206313,4.10214812072905,0.0322905470128751,7.58807631465104,0.063492407352666,8.11582708802604,0.00272642112526999,7.06032554127604
4,304.65118,442.470390608145,304.65118,442.470390608145,0.491933771595208,0.484711350671767,0.5282617732875,0.106267921709323,2008-01-04,1.11348923622539,0.384767838328993,15.72,3.25064445328955,0.036328001718125,0.41148353484428,5.79992196770833,0.120980664878966,5.71486634458333,0.096945970599949,9.24583641816667,0.0477272875706694,11.0991819358333,0.0330115856602492,10.8642679454167,0.024868212947355,6.74753597310417,0.00610689010642135,5.5096293460625,0.00412860825229527,5.07226728645833,0.00294537558431781,14.504859375,2.92291666528443,0.254,-0.0553684872760379,0.716886883397476,0.0341030961424367,7.50668840216667,0.0638251105418773,7.96495166657292,0.00610337424215274,7.04842513776042
5,259.37572,413.544784767298,259.37572,413.544784767298,0.463489556239667,0.40786636232666,0.395946288445833,0.0626385307119903,2008-01-05,1.3648821706185,0.314981933432699,16.764375,2.11117483300932,-0.0675432677952917,0.376450179608969,5.63578846145833,0.118243797948204,5.54825612960417,0.102693977199626,9.10118701360417,0.0429696091390553,11.0115195304167,0.0245627811404685,10.8091934566667,0.0152668702317849,6.76514796614583,0.00885709653160377,5.50968224541667,0.00452141275921787,5.06423094283333,0.00340414346409441,14.6077083333333,2.56021199843887,0,0.194178618252455,1.0452477078762,0.0335518914251627,7.43062571826823,0.0642150033725543,7.82418778377083,0.00404822766470321,7.03706365276563
6,183.63372,296.692266224939,183.63372,296.692266224939,0.289176437483125,0.462398033156333,0.295727725714583,0.157647154966971,2008-01-06,0.62718707817854,0.144262655096945,13.03625,1.02221208816541,0.00655128825558334,0.532149986451495,5.57242482639583,0.0397507268984739,5.54838854358333,0.106888810064939,8.96013535791667,0.0394223160982291,10.9345163004167,0.0266737185344908,10.76500990125,0.0168467445506244,6.79226178597917,0.00793778860884861,5.51468808414583,0.00438958714775689,5.0518974821875,0.00521871850551375,13.7695572916667,1.38628625678233,1.016,0.62017237273224,5.14087587096622,0.00977960852375663,7.39241528523438,0.0196068411356863,7.75386625707813,0.00344824160417746,7.03096431339063
7,188.04274,267.977230170508,188.04274,267.977230170508,0.263880991420625,0.341845251234428,0.231057963147917,0.150041711840844,2008-01-07,0.473523157171045,0.177473360031053,10.2165,1.19238323840703,-0.0328230282947292,0.409927742064264,5.64993489664583,0.029390337076266,5.63059715835417,0.0383014098216382,8.83847917610417,0.0291935839668191,10.8807278547917,0.0154861173056942,10.73590323125,0.0113230073517965,6.80752969416667,0.00247547018559557,5.5148539343125,0.00413032654913602,5.0566167724375,0.00537356636233794,11.512625,1.28860814116991,0,0.258367507509633,1.72292952792347,0.0111946148479404,7.38933033975781,0.0211551558036621,7.74993477147396,0.00307049776613622,7.02872590804167
8,334.55024,490.084810080705,334.55024,490.084810080705,0.132329092515417,0.258481306281159,0.255526188791667,0.195352229338452,2008-01-08,0.35246322266986,0.334316801034064,9.65347916666667,3.62420595552562,0.123197096275208,0.330340905600537,5.62442724722917,0.0696569278699713,5.61047911841667,0.0841414249593896,8.7743331981875,0.0425948693002564,10.8298490595833,0.0191379123036493,10.7048340389583,0.0148806937504495,6.82111638810417,0.00899171323922824,5.51739346714583,0.00402123690018929,5.05906089295833,0.0100506183785077,13.4605,3.35762579452562,0.254,-0.376369699550341,4.39540443047706,0.0216086577915238,7.36768667632292,0.040748154013445,7.70977215585417,0.00369660978283315,7.02560119679167
9,304.49874,429.912976848519,304.49874,429.912976848519,0.255182120714396,0.373018627461105,0.326468802291667,0.236892704982649,2008-01-09,0.458262971745059,0.379447037775097,8.09229166666667,4.76039795832567,0.0712866815814167,0.491575607841338,5.58803637595833,0.105692559212189,5.4999222889375,0.0785199681714033,8.6694749513125,0.0426286857729002,10.7592952797917,0.00977395795938761,10.6579972358333,0.00823745545517902,6.83644731695833,0.00880646287574476,5.518466465875,0.00476429977339901,5.0579676216875,0.00778626207273244,11.9796947916667,3.31809048974114,0,0.546311012153817,1.65598024745382,0.0195180557983664,7.32345094204427,0.0404578875475892,7.629182224,0.00309197712591281,7.01771966008854
10,326.92672,464.597977471423,326.92672,464.597977471423,0.181670910185625,0.338603936382729,0.292712034202083,0.1366498627449,2008-01-10,0.615745615371604,0.404599452244449,7.59960416666667,5.20062826703632,0.11104112401,0.379048526890118,5.5145911905625,0.126316438788676,5.4038988916875,0.0974984792076583,8.603105173625,0.0438843278770011,10.7277144172917,0.0124691663071732,10.643652359375,0.00859920906117371,6.84816619614583,0.00622780170976223,5.519719515375,0.00649863093817246,5.05714062691667,0.00313590560422414,11.1974229166667,3.80376265851801,0,0.131200012548705,1.42398125018483,0.0248396040301271,7.2897485463724,0.0495386151599989,7.56232741829167,0.00257853366676314,7.01716967445313
