"DOY","ppfd_in_avg","ppfd_in_sd","ppfd_in_f_avg","ppfd_in_f_sd","gpp_avg","gpp_sd","reco_avg","reco_sd","date","vpd_avg","vpd_sd","Tair_avg","Tair_sd","nee_avg","nee_sd","swc_2.5_10_avg","swc_2.5_10_sd","swc_5_10_avg","swc_5_10_sd","swc_15_20_avg","swc_15_20_sd","swc_25_30_avg","swc_25_30_sd","swc_45_50_avg","swc_45_50_sd","swc_60_70_avg","swc_60_70_sd","swc_90_100_avg","swc_90_100_sd","swc_130_avg","swc_130_sd","Tsoi_2.5_10_avg","Tsoi_2.5_10_sd","precip","ef_avg","ef_sd","swc_all_sd","swc_all_avg","swc_shallow_sd","swc_shallow_avg","swc_deep_sd","swc_deep_avg"
11,207.286415,360.39741434748,207.286415,360.39741434748,0.402811945816667,0.463181056155028,0.393915088533333,0.596703332300533,2005-01-11,1.27336547933451,0.5863831740584,15.035625,3.58447711623446,-0.00889685730916667,0.797775540376736,7.05939785302083,0.131783660153741,7.16003779625,0.148745735922294,9.656319368625,0.0946701099085497,6.21966684214583,0.00688057796279108,6.35254082341667,0.00764322968559478,5.27770994825,0.00379204101578404,4.91863465777083,0.00568194591557017,4.45699006745833,0.0068324992452763,12.7957083333333,2.4277200512339,0.254,-0.696731579569169,3.9467681702581,0.0449505418105178,6.38766216961719,0.0914342244350028,7.52385546501042,0.0027072085133862,5.25146887422396
12,335.3811125,480.205619425913,335.3811125,480.205619425913,0.292433189387083,0.370171481317518,0.186792240949375,0.202517268136715,2005-01-12,0.416774072237705,0.270019834632138,5.53858333333333,3.88918064900145,-0.105640948428333,0.44821021555661,6.9046727655625,0.0777232343329711,6.9280007999375,0.108984865399897,9.36691948766667,0.0764468761592483,6.2188474473125,0.00505775856108602,6.35749061929167,0.0044912397812514,5.28356134191667,0.00655233711188329,4.9216935985625,0.0056149102206932,4.4607002065,0.000606029924947963,11.28301875,3.12876714858528,2.165734259e-14,0.146241618910785,0.87174607145373,0.0299607484042388,6.30523578334375,0.0611508236059533,7.35461012511979,0.00254340470247671,5.25586144156771
13,328.997678333333,479.283462932997,328.997678333333,479.283462932997,0.169008201729167,0.222455124626196,0.148474114146458,0.151194908309658,2005-01-13,0.497154009637018,0.382977817146521,5.75458333333333,5.44649695278879,-0.0205340875861875,0.290702461903733,6.76439125189583,0.113395946928203,6.69245198735417,0.108683640431362,9.166050025625,0.0646577126515064,6.20225298635417,0.00958159595926148,6.34891338808333,0.00526829588035565,5.287606393375,0.00663822082301138,4.92365456125,0.00498168943618972,4.4588154333125,0.000543876818975747,9.65060833333333,4.05595646105473,0,0.17476054149981,0.343074371506125,0.0328287553325324,6.23051700340625,0.065214192598878,7.20628656280729,0.00320689960124795,5.25474744400521
14,240.882938333333,380.998410003097,240.882938333333,380.998410003097,0.360573478094167,0.387775965773553,0.135705207831875,0.148443481825294,2005-01-14,0.984846880772021,0.570855538536393,10.678625,5.29483313632161,-0.224868270237083,0.439000515283674,6.5421053569375,0.107195551675468,6.45148701235417,0.106574596272427,8.97068583135417,0.0567863944997613,6.19889984327083,0.00656406362345515,6.35162979477083,0.00560882937897489,5.28556998816667,0.00626987937348468,4.92375079429167,0.00462098511260441,4.45846587233333,0.00407445730646802,10.6690895833333,3.16468846424735,0,0.308588529856958,1.2805013452457,0.0315977294553623,6.1478243116849,0.0635064916868276,7.04079451097917,0.00351463563712529,5.25485411239062
15,340.45396,485.770410214945,340.45396,485.770410214945,0.205076065156354,0.270434421528564,0.0794650904833333,0.0903661647846424,2005-01-15,1.23259290174921,0.651796939721533,12.575,5.94425123320038,-0.125610974670208,0.298732192620618,6.3209555555,0.159737901060587,6.21381238310417,0.12899759018606,8.792070074875,0.0616478599951172,6.19843639977083,0.00572995666831057,6.3557695956875,0.00468649516426752,5.28761314908333,0.00544915248921418,4.92522607377083,0.00531108644606409,4.4598632004375,0.00764765030345627,11.7015552083333,4.4964533947541,0,0.345035447865161,1.63852547842342,0.0376695507221466,6.06921830402865,0.0767378298978495,6.8813186033125,0.0038607063864509,5.25711800474479
16,342.549057083333,487.771564257056,342.549057083333,487.771564257056,0.253167829366667,0.400753989619209,0.103373170986667,0.125576281123233,2005-01-16,1.48836923859357,0.821931208523799,14.9446041666667,6.6655926576922,-0.149794658405,0.4494570120069,6.031511086625,0.218714181736437,5.96744777658333,0.134388259733961,8.62862251675,0.0572367612418977,6.20049028197917,0.00653529655616818,6.35829242708333,0.00647802010802712,5.288386378,0.00672728378189206,4.92282156133333,0.00634192612506803,4.46064091529167,0.00929058978467109,12.8036385416667,4.6824773574016,0,-0.102297202780699,1.81975942281313,0.0439488929923857,5.98227661795573,0.0880091802302873,6.70701791548437,0.00478406683299467,5.25753532042708
17,341.035732916667,485.888370250973,341.035732916667,485.888370250973,0.259923246623562,0.318623633015404,0.0892154540425,0.0773030588367491,2005-01-17,1.37835322400554,0.637427712780302,15.2333333333333,5.03802829269687,-0.17070779258875,0.340143805719387,5.70067411445833,0.235102983110756,5.71648489383333,0.127533673600839,8.46726567908333,0.0563114711692366,6.208092952875,0.00881503483136075,6.36453117522917,0.0100041246079302,5.28927887820833,0.00511867230461404,4.92538688079167,0.00600111709229033,4.45897752645833,0.00974899336255152,14.0135072916667,4.19505403661327,0,0.000422241552298347,0.475829852360284,0.0451671265976848,5.89133651261719,0.0892419767171131,6.5231294100625,0.00562917952212318,5.25954361517188
18,342.551997083333,487.193000716559,342.551997083333,487.193000716559,0.180368738840417,0.193112528445361,0.155108452483125,0.120117281217246,2005-01-18,1.6270763966828,0.532581597196844,17.4041666666667,3.68581515181287,-0.0252602863608708,0.258050214767953,5.37955767141667,0.232703750738855,5.47942918077083,0.124742610034429,8.31739862629167,0.0490389353920875,6.21142255289583,0.00967785047500408,6.3671789208125,0.00928484510600577,5.28708490691667,0.00419792572295714,4.924940364375,0.00344827830708237,4.45703806622917,0.00942499467167097,15.1821666666667,3.76729830543894,0,-0.0268567972067766,0.811370053698135,0.0458038020486411,5.80300628621354,0.0898166958705945,6.34695200784375,0.00417958160561519,5.25906056458333
19,330.0597125,470.267811693327,330.0597125,470.267811693327,0.305705002797917,0.485745223178817,0.244642173897917,0.134413338295997,2005-01-19,1.77328360227935,0.553780817316046,18.9510416666667,3.47938563883897,-0.0610628288897917,0.530235997198265,5.06111487829167,0.226239750753953,5.23465552258333,0.127710248760201,8.17389903258333,0.0455630010421305,6.21872755214583,0.00682386674387863,6.37365273079167,0.00676485954336102,5.29262526233333,0.00421790084794158,4.91931747897917,0.00483785990426429,4.45216547558333,0.00940802688506985,16.60909375,3.49635864021755,0,0.0658738175722545,0.177481892393035,0.04407010994979,5.71576974166146,0.0878124996025746,6.17209924640104,0.00341632199964704,5.25944023692187
20,230.388792083333,366.674466874099,230.388792083333,366.674466874099,0.455102218926458,0.476120141237905,0.30542329803125,0.141237538264046,2005-01-20,1.49464633147702,0.705379043281925,17.3022916666667,4.19309880819046,-0.149678920906542,0.456513773090525,4.8624060203125,0.157231514053037,5.03767045222917,0.0994231346397737,8.03183219341667,0.0376677775437544,6.2317082675,0.00623191805041033,6.38595229445833,0.00483123484521485,5.29714727802083,0.00616282064806786,4.92564053985417,0.00560230753978634,4.45144857239583,0.0077183755151665,16.4515833333333,2.63888893363817,1.016,0.493406623333018,11.6274342724455,0.0312006997227388,5.65297570227344,0.0636944911889653,6.04090423336458,0.0028046226823477,5.26504717118229
21,100.46904875,213.836181221173,100.46904875,213.836181221173,0.040132302890625,0.106065985589776,0.491815620785417,0.45525483362409,2005-01-21,0.182204788494717,0.1204726789144,11.1940416666667,2.16367179992748,0.451683317892833,0.483893733948302,6.64422597410417,1.54210053114181,6.72324852102083,1.54312138727262,8.0222881746875,0.17013723687739,6.24673679889583,0.017548093938666,6.39375627789583,0.00575745949610245,5.29749511272917,0.00388862350439249,4.9313629290625,0.00398073491204446,4.4481917314375,0.00364047537544593,14.3645364583333,1.46197926444021,9.39800000000004,0.606328218712133,3.84637764923706,0.403234566456993,6.08841318997917,0.807682857345908,6.90912486717708,0.00236280684327165,5.26770151278125
22,297.582737083333,438.364945417673,297.582737083333,438.364945417673,0.272825047686042,0.400130017553648,0.663638457883333,0.39364945953022,2005-01-22,0.629798733754383,0.442905004362995,12.5857708333333,4.39787374273109,0.390813410199375,0.609820390779007,8.40096340972917,0.318132677471539,8.815027691875,0.285374011343597,8.86060417402083,0.269461285626832,6.305759241,0.0100997499908501,6.38164361079167,0.00576663711462281,5.30019936247917,0.00433840344739095,4.92886872347917,0.00757589266107359,4.43800673075,0.00300461280551994,12.810921875,3.02657723263366,0,0.00164899314021807,2.7046904305936,0.0442237362386656,6.67888411801562,0.0886772533089292,8.09558862915625,0.00270508664407159,5.262179606875
23,273.1199975,393.182514070526,273.1199975,393.182514070526,0.228166907833562,0.285119917283932,0.68460621205,0.158111895780489,2005-01-23,0.785386797185947,0.221267924941316,13.8029166666667,2.07556909225821,0.456439304215021,0.366863563814145,7.70350958033333,0.202877034281563,8.0754106326875,0.252101282379453,9.27468641664583,0.0449007997358614,6.32059795335417,0.00506710419420783,6.3804473549375,0.00579217396271906,5.30104323233333,0.00572459128775997,4.932885943875,0.00308711568857577,4.43079045360417,0.00139350950532276,13.2037447916667,2.23367498236292,0,-0.377077064746735,1.46234657082434,0.0570751282545657,6.55242144597135,0.112996486299762,7.84355114575521,0.00260829148511731,5.2612917461875
24,340.67011125,493.431508343522,340.67011125,493.431508343522,0.62590127544125,0.627437950649363,0.563152246985417,0.171245499319173,2005-01-24,0.667270592852923,0.459906173780591,12.909375,3.89787143563297,-0.0627490284341667,0.52084045596926,7.24052929791667,0.164076899843357,7.474854134875,0.198920069476942,9.17880034891667,0.0696851169148615,6.3265101713125,0.00604602053343664,6.3882118546875,0.00734053761231212,5.301685970125,0.00579707985065599,4.93136337554167,0.00542278239953363,4.4356723014375,0.00922553726887469,14.6031875,3.7093774921123,0,-0.170560895020688,1.73548786212665,0.0506910195399954,6.40970343185156,0.102708707659394,7.55517348825521,0.00273381973235889,5.26423337544792
25,319.414299166667,477.787846610417,319.414299166667,477.787846610417,0.564159222666667,0.570958251331271,0.573250731670833,0.184258642477044,2005-01-25,0.850063219677211,0.502706326012642,13.8022916666667,4.28487952092766,0.00909150902029167,0.496957460840491,6.89187253333333,0.1512573640903,7.01836061141667,0.166097206575479,8.99070118275,0.0641694760195965,6.32958428533333,0.0068117447943182,6.39034627547917,0.00636073709173997,5.30574222416667,0.00402038900255071,4.9323772241875,0.00399014315453689,4.43803354172917,0.00915787312168915,14.8345260416667,3.86540186497664,0,0.0948979993896918,0.623858980685003,0.0436423332721325,6.28712723479948,0.0900226398865407,7.30762965320833,0.00329386839231568,5.26662481639062
26,121.90373125,188.441247373508,121.90373125,188.441247373508,0.275498994684167,0.340689957721777,0.506295737520833,0.272483960392483,2005-01-26,0.356950074629529,0.180894077531223,11.9525,1.34013733815098,0.230796742829583,0.465634365509928,6.93310169097917,0.237241212077776,7.0305657975,0.260369559452889,8.77708075708333,0.0449971755824497,6.33697129672917,0.00394733384641801,6.39554246091667,0.00486831173000152,5.3124209354375,0.00509238565351409,4.9391318949375,0.00597293994356458,4.4430867525625,0.000976458563435689,13.516109375,0.729592171320932,1.524,0.465889429831518,4.62160202552941,0.0568563219936082,6.27098769826823,0.113185305411946,7.26942988557292,0.00220385098061447,5.27254551096354
27,358.621894166667,515.389533582346,358.621894166667,515.389533582346,0.280561033956229,0.4020490664266,0.391959014483333,0.135578345297978,2005-01-27,0.415382348775243,0.382527737229706,11.3082291666667,2.85215698323279,0.111397980531042,0.378669583792373,7.72519878952083,0.282472061863859,7.99959227325,0.319386132255639,8.69869294195833,0.0390981555534142,6.33289944675,0.00510154056076741,6.396751466625,0.00750631719183167,5.31343510222917,0.00390622771720002,4.93832577560417,0.00663753808432294,4.4393835241875,0.00117268942417576,14.473078125,3.0724074671229,2.79400000000009,-0.160777373310714,1.47414742874994,0.072613356372016,6.48053491501562,0.145361477338051,7.68909586286979,0.0030637874825426,5.27197396716146
28,375.213008333333,523.954730381915,375.213008333333,523.954730381915,0.259623152109975,0.371638808854944,0.360085509970833,0.158882430584631,2005-01-28,0.575889604718971,0.471208266857006,10.0980208333333,4.36600191757145,0.100462357857125,0.393734373801338,7.30879493702083,0.171867167252176,7.5272678774375,0.214972670214783,8.782254271,0.0706411018562891,6.33141911410417,0.00903860599992445,6.399994602125,0.00815291831288438,5.31282184235417,0.00491895713245165,4.9364149160625,0.00620771885463693,4.4366762181875,0.000710702551389519,13.4574229166667,3.93959237247614,0,-1.49951408464984,9.371598496627,0.0469517057950543,6.37945547228646,0.0935994237434931,7.48743404989063,0.0039753215770595,5.27147689468229
