"DOY","ppfd_in_avg","ppfd_in_sd","ppfd_in_f_avg","ppfd_in_f_sd","gpp_avg","gpp_sd","reco_avg","reco_sd","date","vpd_avg","vpd_sd","Tair_avg","Tair_sd","nee_avg","nee_sd","swc_2.5_10_avg","swc_2.5_10_sd","swc_5_10_avg","swc_5_10_sd","swc_15_20_avg","swc_15_20_sd","swc_25_30_avg","swc_25_30_sd","swc_45_50_avg","swc_45_50_sd","swc_60_70_avg","swc_60_70_sd","swc_90_100_avg","swc_90_100_sd","swc_130_avg","swc_130_sd","Tsoi_2.5_10_avg","Tsoi_2.5_10_sd","precip","ef_avg","ef_sd","swc_all_sd","swc_all_avg","swc_shallow_sd","swc_shallow_avg","swc_deep_sd","swc_deep_avg"
1,322.686478333333,468.404642045946,322.686478333333,468.404642045946,0.283064370791667,0.374959607212628,0.249151662194375,0.124589370164973,2006-01-01,1.3442969258335,0.609486054811115,14.368,5.16603362399581,-0.033912708576875,0.385979522308776,2.80743607064583,0.210346860293289,2.2072672513125,0.127782334194243,4.661450074,0.028894246822269,5.99723693989583,0.00466045992821383,6.56924016039583,0.00315060136133713,5.62601757489583,0.00700608064008479,5.8224795179375,0.000866040871056656,5.29074936760417,0.000794148543292075,16.4483802083333,4.3107702377331,0,0.0218557663866827,0.226012874212626,0.0375357398360406,4.87273461958594,0.0750929935614135,3.91834758396354,0.00183152162207268,5.82712165520833
2,329.816019166667,485.245312041016,329.816019166667,485.245312041016,0.254750276665208,0.277082925951299,0.276165882275,0.121454868444208,2006-01-02,1.6304078234008,0.740384652078231,16.866875,5.74487122098874,0.021415605595,0.286734456702431,2.77104223920833,0.233256197817905,2.172761845625,0.139501332995912,4.6397365689375,0.0332142996280232,5.9951168704375,0.00521650082199053,6.57000425258333,0.00413049985602589,5.62457784989583,0.00924608720040482,5.82461308727083,0.000461830384187445,5.2930602255625,0.000653076851145269,17.0805625,4.74601853643012,0,0.0856478935686814,0.427116462804832,0.0418599083302799,4.8613641174401,0.0827609488881542,3.89466438105208,0.0026047318760229,5.82806385382812
3,251.758059583333,375.304203332683,251.758059583333,375.304203332683,0.210798505310833,0.225375099682724,0.2716093536125,0.175924912851255,2006-01-03,1.02507816397464,0.374948302678145,13.2056666666667,3.86434429952201,0.0608108482995021,0.316208420246845,2.79385846814583,0.143519375965696,2.16463840964583,0.0788827906627393,4.61348377497917,0.0266683409567372,5.99379150164583,0.00543791489808512,6.57381018654167,0.0066735505679196,5.6236259786875,0.0039023011845868,5.82362702770833,0.00288334167689521,5.2885762399375,0.00860488367628268,16.801609375,3.06487989764439,0,0.153215113380085,0.27417993695735,0.0253980323102599,4.85942644841146,0.0479330166974756,3.89144303860417,0.00385792555953823,5.82740985821875
4,328.658945416667,471.740009725735,328.658945416667,471.740009725735,0.403981798280833,0.495317150053521,0.37380369663125,0.214875414058846,2006-01-04,1.15908907929629,0.643178233750507,11.49825,6.31605271460087,-0.030178101680875,0.478364665137353,2.91980196710417,0.24328094675863,2.26791722966667,0.140165674466873,4.61103174583333,0.0413370689501005,5.984699486875,0.00570452684959557,6.56612144704167,0.00793961793105983,5.62045452341667,0.00559191307379952,5.821704211,0.00728732026739895,5.28755739227083,0.00847877487578451,14.282140625,4.93269014900933,0.508,-2.42223825841205,14.8273953024834,0.0437397688173862,4.88491100040104,0.0832271122613024,3.94586260736979,0.00500613463690412,5.82395939343229
5,329.265830833333,472.549166980442,329.265830833333,472.549166980442,0.382455007219583,0.434338675424977,1.12210961052083,0.958225482457433,2006-01-05,1.5377661175975,0.687226761085452,14.9309166666667,5.94519030289096,0.739654603306896,1.11771189385173,2.857556840625,0.236481022367342,2.24109634102083,0.144726208873221,4.61661870247917,0.0358991440166768,5.9773571281875,0.00583241870756232,6.56015544685417,0.0078200291963207,5.62401739114583,0.00413445542623551,5.81736610945833,0.00563851561115233,5.2816899368125,0.0100959612360831,15.1884177083333,4.77657664704044,0,0.0684766549172075,0.20280176207439,0.0444960166197947,4.87198223707292,0.0856141974000682,3.92315725307812,0.00476268031566358,5.82080722106771
6,332.494257083333,476.911762108764,332.494257083333,476.911762108764,0.72904393455,0.844795258533892,1.80623499439375,0.831361592776155,2006-01-06,1.93547144053734,0.533889749885702,18.151875,3.70871065296914,1.07719105984171,1.33067580266795,2.69850030029167,0.216275910596574,2.13173758904167,0.139471508751136,4.59704224364583,0.0283002228880991,5.97142912789583,0.00450841840163278,6.55464510764583,0.00547290066875483,5.62477784629167,0.00909710574999455,5.8158772834375,0.000821902785091737,5.28261132635417,0.00995297223105637,17.9032708333333,4.31852729275619,0,-0.0252542051610629,0.142933490338106,0.0427144426034478,4.83457760307552,0.0815913665567581,3.84967731521875,0.00513884585545593,5.81947789093229
7,242.87787125,363.881713276698,242.87787125,363.881713276698,0.92477875819375,0.607555026946754,1.19287619375417,0.418050500172674,2006-01-07,1.88951410974968,0.620682784054796,17.7077083333333,4.82195565498611,0.268097435594583,0.388484522262811,2.73526049185417,0.189244753157066,2.13211108185417,0.110497219964956,4.568263465375,0.029491649451531,5.96996965295833,0.00483433904943492,6.55871833283333,0.00550567544307494,5.618259616125,0.00315267062164259,5.81714906645833,0.000400261503414139,5.28020291316667,0.00935318219109906,16.9544479166667,3.83192532608301,0,-0.0091952164281049,0.20300742335747,0.0338987209058133,4.83499182757812,0.0659055165686495,3.85140117301042,0.00328319614605636,5.81858248214583
8,322.72986375,465.252227824936,322.72986375,465.252227824936,0.649312334788958,0.619569547005773,0.689420774370833,0.320549777203962,2006-01-08,1.4072511697126,0.634478631444335,13.4439583333333,5.59697807886079,0.0401084395661542,0.473949275442934,2.76905172370833,0.223350832219207,2.14087128975,0.129177818474274,4.55400986383333,0.0349152190278577,5.9671722419375,0.00526002513913352,6.55555147622917,0.00605052409518783,5.61467946535417,0.00621361096218336,5.81766265072917,0.00521120695891727,5.28335313720833,0.01000130496272,16.2312135416667,4.5325573035626,0,0.0966689244856537,0.498618663414098,0.0394918342654959,4.83779398109375,0.0763225799261456,3.85777627980729,0.00437382230397609,5.81781168238021
9,325.52347625,468.696498334804,325.52347625,468.696498334804,0.266339074211042,0.307685346242262,0.378353650375,0.212398315687804,2006-01-09,1.17528139426146,0.485384990768827,11.2116875,5.0817260937358,0.112014576150875,0.395796242481068,2.8560391890625,0.232728304332557,2.2091320175,0.134122579448227,4.552159751875,0.0405230080145486,5.96194491302083,0.00600110825065616,6.55317218439583,0.00654100101109598,5.6105855604375,0.00511616062345055,5.81901843335417,0.00672896277511868,5.2843519859375,0.00990541125159885,14.4246479166667,4.76236308813041,0,-0.00792469521701116,0.315457358496,0.0409316576984971,4.85580050444792,0.0795415808713752,3.89481896786458,0.00455990214564638,5.81678204103125
10,327.240946666667,471.580971211567,327.240946666667,471.580971211567,0.189664052285208,0.311479820436258,0.273812929949792,0.154621832580622,2006-01-10,1.477397295402,0.564530085236096,13.8100208333333,5.0212639567106,0.0841488776703958,0.380281126826271,2.83382993833333,0.250498121349015,2.2109568364375,0.148559805578173,4.5579989066875,0.0387064890627878,5.95836259441667,0.00849407313631451,6.54988021345833,0.0101666400358963,5.61201479822917,0.00430014152299088,5.81476914239583,0.00552695835475666,5.2789802920625,0.00939385186138769,14.7190927083333,5.06259202473743,0,0.0449357307295636,0.13240584727568,0.0470035762071166,4.8520990902526,0.0893605872816674,3.89028706896875,0.00574526763229213,5.81391111153646
